cid,mouse_vi,smiles
3025234,56.0,OC1C2CCN(CC2)C1CNC1(c2ccccc2)CCCCC1
3025235,2000.0,O=C(O)c1cc(O)c(Cl)c(O)c1
3025240,100.0,C[N+]1(C)CC=C(N2CCCCC2)CC1.[I-]
3025243,35.0,Br.Br.Cc1ccccc1N1CCN(CCc2ccc(O)c(O)c2)CC1.O
3025247,35.0,Cc1ccc(-c2ccccc2)n1CCCN(C)C
3025248,44.0,Clc1ccc(C(OC2CCN(Cc3ccccc3)C2)c2ccccc2)cc1
3025249,12.2,[O-][Cl+3]([O-])([O-])O.c1ccc(CN2CCC(OC(c3ccccc3)c3ccccc3)C2)cc1
3025258,56.0,N#CSCCN1C(=O)c2c(c3ccc2o3)C1=O
3025263,62.8,CC(C)N(CCOC(=O)C(c1cccs1)C1C=CCCC1)C(C)C.Cl
3025265,50.0,CCN(CC)CCOC(=O)C(c1ccccc1)C1(O)CCCCC1.Cl
3025266,11.0,CCCCN1CCC(OC(c2ccccc2)c2ccccc2)C1
3025279,56.0,N#CCNC(=O)Nc1cccc2ccccc12
3025281,75.0,CCOC(CNC(=O)Nc1ccc(Cl)c(Cl)c1)OCC
3025284,76.0,CCN(CC)C(C)COc1c(NC(=O)NC)c(OC)c2ccoc2c1OC
3025285,44.0,CNC(=O)Nc1c(OCC(C)N(C)C)c(OC)c2occc2c1OC.O
3025287,180.0,CNC(=O)Nc1c(OC)c2c(c(OC)c1OCCN1CCCCC1)OCC2
3025289,75.0,O=C(NCCCl)NC(CCc1ccccc1)c1ccccc1
3025290,100.0,CC(Cl)NC(=O)Nc1ccc(O)cc1
3025292,56.0,CC(CCc1ccccc1)NC(=O)NCCCl
3025293,13.0,O=C(NCCCl)Nc1cccc2c1CCCC2
3025294,100.0,O=C(NCCCl)Nc1nn[nH]n1
3025295,18.0,Cc1ccc(C(C)NC(=O)NCCCl)c(C)c1
3025303,1.3,O=C(NCCBr)Nc1ccc(Br)c2ccccc12
3025304,56.0,O=C(NCCBr)Nc1cc2ccccc2cc1Br
3025305,1.6,O=C(NCCBr)Nc1ccc(Cl)c2ccccc12
3025306,1.5,O=C(NCCBr)NCc1ccc(Cl)c2ccccc12
3025307,56.0,O=C(NCCBr)NC(c1ccccc1)c1ccccc1
3025308,56.0,CCOc1ccc2ccccc2c1NC(=O)NCCBr
3025309,1.8,CCOc1ccc(CNC(=O)NCCBr)c2ccccc12
3025310,1.0,CC(C)Oc1ccc(CNC(=O)NCCBr)c2ccccc12
3025311,1.8,COc1ccc(CNC(=O)NCCBr)c2ccccc12
3025312,24.0,CN(C(=O)NCCBr)c1cccc2ccccc12
3025313,0.56,Cc1ccc2ccccc2c1CNC(=O)NCCBr
3025314,0.75,Cc1ccc(CNC(=O)NCCBr)c2ccccc12
3025315,1.8,O=C(NCCBr)NCc1cccc2ccccc12
3025316,1.8,CCCOc1ccc(CNC(=O)NCCBr)c2ccccc12
3025317,100.0,O=C(NCCCBr)Nc1cccc2ccccc12
3025318,20.0,CCCCN1CCC(OC(c2ccccc2)c2ccc(Cl)cc2)C1
3025319,50.0,CC(C)CN1CCC(OC(c2ccccc2)c2ccc(Cl)cc2)C1.Cl
3025323,80.0,CN1CCN(CCCc2ccc(COc3ccccc3)cc2)CC1
3025326,1.0,FC1(F)SC2=C(C3CCC2C3)C1(F)F
3025328,26.0,CCc1ccccc1NC(=O)C(C)NCC(CC)OC
3025329,65.0,CCc1ccccc1NC(=O)C(C)NCCOC.Cl
3025330,38.0,CCc1ccccc1NC(=O)C(C)NCCOC
3025331,56.0,CCC(=O)N(c1ccccc1)C1CCN(C2(c3ccccc3)CCCCC2)CC1
3025335,18.0,Cl.O=C(OCCN(C1CCCC1)C1CCCC1)C(O)(c1ccccc1)c1ccccc1
3025338,32.0,CCCN1CCC(OC(c2ccccc2)c2ccc(Cl)cc2)C1.Cl
3025343,18.0,C=C(Br)CNN(C)C
3025355,29.0,CC(C)(C)N1CCC(OC(c2ccccc2)c2ccc(Cl)cc2)C1.Cl
3025357,26.0,CC(C)(C)N1CCC(OC(c2ccccc2)c2ccccc2)C1.Cl
3025359,50.0,CC(OCCN1CCCC1)(c1ccccc1)c1ccc(Cl)cc1
3025360,12.5,c1ccc(C(OC2CCN(C3CCCCC3)C2)c2ccccc2)cc1
3025361,45.0,CCN1CCC(OC(c2ccccc2)c2ccccc2)C1.[O-][Cl+3]([O-])([O-])O
3025363,23.0,CC(C)CN1CCC(OC(c2ccccc2)c2ccccc2)C1.Cl
3025385,28.0,O=C(OC1CN2CCC1CC2)C1(O)c2ccccc2Oc2ccccc21
3025406,56.0,CC(C)SCCCCCCCCCCC(=O)O
3025408,56.0,C=CCCCCCCCCC(=O)NCC(=C)Br
3025424,56.0,CC(C)C1CCC(N(C(N)=O)c2ccccc2)CC1
3025425,56.0,CON(C)C(=O)Nc1cccc2ccccc12
3025426,10.0,CNC(=O)Nc1ccc(OC)c2ccccc12
3025427,4.2,CNC(=O)NCc1ccc(OC)c2ccccc12
3025428,7.5,CCOC(CNC(=O)Nc1cccc2ccccc12)OCC
3025429,0.075,CC(C)(C)CNC(=O)Nc1cccc2ccccc12
3025443,35.0,CCCCN1CCN(C(C)CN2c3ccccc3Sc3ccccc32)CC1
3025451,135.0,c1ccc(CN2CCN(CCN3c4ccccc4Sc4ccccc43)CC2)cc1
3025490,64.0,CCCN1CCN(CCN2c3ccccc3Sc3ccccc32)CC1
3025501,5.7,Cl.Oc1ccc(CC2CC3CCN2CC3)cc1O
3025515,29.844,CCN(CC)CCOc1ccc(-c2nc3c(N)nc(N)nc3nc2N)cc1
3025527,134.0,CC1CNCC(c2ccc(O)c(O)c2)O1
3025531,24.0,CCCN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1
3025532,48.0,CCCN1CCN(C(C)CN2c3ccccc3Sc3ccccc32)CC1
3025533,1500.0,NS(=O)(=O)c1cc2c(c(Cl)c1Cl)OC(C(=O)O)C2
3025558,12.5,CC(C)CS(=O)(=O)c1ccc(C2(O)C[N+](C)(CCO)CCO2)cc1.[I-]
3026204,105.0,CCN(CC)CC(=O)Nc1ccc(N(C)C)cc1.Cl
3029720,56.0,O=C(CCl)CC(O)(C(F)(F)F)C(F)(F)F
3030179,143.0,Cl.O=C(c1ccncc1)N1CCN(c2ccc3ccccc3n2)CC1
3030200,178.0,Cl.O=C(c1cccnc1)N1CCN(c2ccc3ccccc3n2)CC1
3030531,20.0,CC(C)N1CCC(c2ccccc2)(c2ccccc2)CC1.Cl
3030637,90.0,S=C1CCCCN1
3032289,180.0,CCCCSCC1(CC)C(=O)NC(=S)NC1=O
3032306,390.0,C=CCC1(C2C=CCCC2)C(=O)NC(=S)NC1=O
3032325,630.0,CCC(=C(CC)c1ccc(OP(=O)(O)O)cc1)c1ccc(OP(=O)(O)O)cc1
3032335,339.0,CCOC(=O)SC(CCO)=C(C)N(C=O)Cc1cnc(C)nc1N.Cl
3032341,75.0,S=CNc1ccccc1
3032344,180.0,CSC(=S)Nc1ccccc1
3032353,180.0,O=C(NC=CNC(=O)N1CC1)N1CC1
3032360,178.0,C=CCNC(=S)OCC
3032362,46.0,CN(C)CCCC1c2ccccc2CSc2ccc(Br)cc21.Cl
3032373,103.0,CCC(C)C1(CC)C(=O)NC(=S)NC1=O
3032382,54.0,CN(C)CCCC1c2cc(Cl)ccc2CSc2ccc(Cl)cc21.Cl
3032387,195.0,O=C(O)CCCOc1c(I)cc(I)c(O)c1I
3032420,150.0,C=CCC1(C(C)CC)C(=O)NC(=S)NC1=O
3032452,91.0,CCC(=O)OC1(c2ccccc2)CCN(C)C1C.Cl
3032456,320.0,CC(O)CNC(=S)C(=S)NCC(C)O
3032457,200.0,C=CCC1(C2=CCCCC2)C(=O)NC(=S)NC1=O
3032469,100.0,CC1(COc2ccc(Cl)cc2)NC(=S)NC1=S
3032473,200.0,CC1(COc2ccc(Cl)cc2)NC(=S)NC1=O
3032485,180.0,NNC(=S)[S-].[NH4+]
3032488,180.0,O=[N+]([O-])c1ccc2c(c1)=C(c1ccccc1)N=c1ccc([N+](=O)[O-])cc1=C(c1ccccc1)N=2
3032510,56.0,Cn1c(=S)c2[nH]c(SCCCC(=O)c3ccc(F)cc3)nc2n(C)c1=O
3032524,56.0,COC(=S)NC(=O)c1ccc(Cl)c(Cl)c1
3032536,23.3,[Cl-].[Cl-].[Co+2]
3032537,54.0,C=CCC1(C(C)C#CCC)C(=O)NC(=S)NC1=O
3032560,1.0,C[N+](C)(C)CCCCC(Cl)=C(I)CCCC[N+](C)(C)C.[Cl-].[Cl-]
3032600,148.0,Cl.Cn1c(=O)c2c(ncn2CCCNCC(O)c2cc(O)cc(O)c2)n(C)c1=O
3032602,180.0,O.O.O.O=C(C(F)(F)F)C(F)(F)F.O=C(C(F)(F)F)C(F)(F)F
3032604,6.0,CCN(CC)C(=O)C(Cl)=C(C)OP(=O)(OC)OC
3032620,1.0,C[N+](C)(C)CCCCC(Cl)=C(I)CCCC[N+](C)(C)C.[I-].[I-]
3032626,53.0,CC(N)C(=O)NC1CCc2ccccc2C1
3032651,14.0,CCCN=C(N)Cc1ccccc1.Cl
3032656,94.0,CCOc1ccc(C(=S)NCCN(CC)CC)cc1
3032657,135.0,CCN(CC)CCNC(=S)c1ccc(OC)cc1
3032663,180.0,S=c1[nH]c2cc(-c3ccccc3)ccc2o1
3032669,28.0,Cc1ccccc1NC(=O)OCC1CCCN1C
3032670,78.0,CCN(CC)CCNC(=S)c1ccc(OC(C)C)cc1
3032688,32.0,S=C([S-])NNc1ccccc1.[NH4+]
3032703,32.0,ClCC(I)=C(I)CCl
3032704,56.0,OCC(I)=C(I)CCl
3032726,45.0,CC[NH+]1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3.[Cl-]
3032729,56.0,Oc1ccc2c(c1O)-c1cccc3c1C(C2)[NH+](Cc1ccccc1)CC3.[Cl-]
3032734,40.0,CCN1CCC(COC(=O)Nc2ccccc2C)C1
3032761,810.0,Nc1c(I)cc(I)c(OC(C(=O)O)c2ccccc2)c1I
3032798,350.0,CC(=O)N(Cc1ccccc1)c1c(I)cc(I)c(OCC(=O)O)c1I
3032799,34.0,Cc1cccc(C)c1NC(=O)C1CCCCN1C
3032846,2200.0,CCNC(CC(=O)OC)C(=O)O
3032858,72.0,CCC(C)C1(CC)C(=O)NC(=S)N(C)C1=O
3032888,3.0,CN([O-])C=S.CN([O-])C=S.CN([O-])C=S.[Fe+3]
3032896,97.0,CN(C)CCCNC(=S)c1ccc(Cl)cc1
3032912,13.0,CCCCCCCCCCCC[N+](C)(C)CCOC(=S)NCC.[Br-]
3032937,210.0,CCC1(C(C)C)C(=O)NC(=S)NC1=O
3032948,153.0,CCN1CC2(COC)C(OC(C)=O)CC(OC)C34C5CC6(OC(C)=O)C(OC)CC(OC(C)=O)(C5C6OC(C)=O)C(C(OC)C23)C14
3032993,56.0,CCCC[NH+]1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3.[Cl-]
3032999,56.0,NC(=S)NN=C1c2cc(Br)ccc2-c2ccc(Br)cc21
3033004,63.0,CCN(CC)CCCNC(=S)c1ccc(OC)c(OC)c1
3033005,80.0,CCOc1cc(C(=S)NCCCN(C)C)cc(OCC)c1OCC
3033015,56.0,CC(C)NC(=S)Sc1ccccc1
3033026,316.0,[NH3+]CCCCNC(=S)[S-]
3033050,72.0,COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5.Cl
3033051,35.0,CCCOC(=O)c1c(C)ccc(C(C)C)c1OCCN(C)C
3033052,38.0,CCOC(=O)c1c(C)ccc(C(C)C)c1OCC(O)CN(C)C
3033099,1130.0,O=C([O-])C(Cc1ccccc1)NC(=S)[S-].[Na+].[Na+]
3033132,320.0,CCCCCC(C)=C(C)c1cc(OC)cc(OC)c1
3033140,100.0,C#CC[NH+]1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3.[Cl-]
3033200,50.0,CCCN1CCc2cccc3c2C1Cc1ccc(OC(C)=O)c(OC(C)=O)c1-3
3033207,56.0,C=CCNC(=S)Sc1ccccc1
3033275,56.0,Oc1ccc2c(c1O)-c1cccc3c1C(C2)[NH+](CC1CC1)CC3.[Cl-]
3033301,65.0,CN(CC[N+](C)(C)C)CC[N+](C)(C)C.[Br-].[Br-]
3033372,100.0,CCSCC1(CC)C(=O)NC(=S)NC1=O
3033383,135.0,CCCCCC(C)C1(CC)C(=O)NC(=S)NC1=O
3033384,95.0,CCCCC(C)C1(CC)C(=O)NC(=S)NC1=O
3033402,205.0,CCCCC1(C(C)CC)C(=O)NC(=S)NC1=O
3033405,41.0,CCC(C)C1(CC(C)C)C(=O)NC(=S)NC1=O
3033411,375.0,CCC(C)C1(C)C(=O)NC(=S)NC1=O
3033414,200.0,CCCC1(C(C)CC)C(=O)NC(=S)NC1=O
3033445,40.0,COC(C)CNCC(=O)Nc1c(C)cccc1C.Cl
3033457,75.0,COc1ccc(C(=S)NCCCN(C)C)cc1OC
3033458,91.0,COc1cc(C(=S)NCCCN(C)C)cc(OC)c1OC
3033459,175.0,CC(C)COc1ccc(C(=S)NCCN2CCOCC2)cc1
3033460,65.0,CC(C)COc1ccc(C(=S)NCCN2CCCCC2)cc1
3033461,74.0,CC(C)COc1ccc(C(=S)NCCN2CCCC2)cc1
3033462,162.0,CC(C)CCOc1ccc(C(=S)NCCN2CCOCC2)cc1
3033463,167.0,CCCOc1ccc(C(=S)NCCN2CCOCC2)cc1
3033464,60.0,CCCOc1ccc(C(=S)NCCN2CCCCC2)cc1
3033467,65.0,CCN(CC)CCNC(=S)c1ccc(Cl)cc1
3033468,82.0,CCN(CC)CCCNC(=S)c1ccc(Cl)cc1
3033469,72.0,CCN(CC)CCNC(=S)c1cc(OC)c(OC)c(OC)c1
3033470,55.0,CCOc1cc(C(=S)NCCCN(CC)CC)cc(OCC)c1OCC
3033471,70.0,CCN(CC)CCNC(=S)c1ccc(OC)c(OC)c1
3033514,14.0,CCOC=C(C#N)C(=O)O
3033515,90.0,CCCOc1ccc(C(=S)NCCN2CCCC2)cc1
3033516,90.0,CC(C)Oc1ccc(C(=S)NCCN2CCCC2)cc1
3033517,38.0,CC(C)CCOc1ccc(C(=S)NCCN2CCCC2)cc1
3033518,100.0,C=CCNC(=S)Sc1ccc(Cl)cc1
3033540,56.0,CCCNC(=S)Sc1ccccc1
3033541,56.2,CCCCSC(=O)NC=CNC(=O)SCCCC
3033542,56.2,CCCCCCCCCCCCSC(=O)NC=CNC(=O)SCCCCCCCCCCCC
3033543,56.2,O=C(NC=CNC(=O)Sc1ccccc1)Sc1ccccc1
3033544,56.2,Cc1ccccc1SC(=O)NC=CNC(=O)Sc1ccccc1C
3033545,56.0,O=C(NC=CNC(=O)Oc1ccc(Cl)cc1Cl)Oc1ccc(Cl)cc1Cl
3033546,56.0,CCCCC(CC)COC(=O)NC=CNC(=O)OCC(CC)CCCC
3033547,180.0,O=C(NC=CNC(=O)OCc1ccc([N+](=O)[O-])cc1)OCc1ccc([N+](=O)[O-])cc1
3033548,56.2,O=C(NC=CNC(=O)OCCCc1ccncc1)OCCCc1ccncc1
3033549,178.0,O=C(NC=CNC(=O)Oc1cc(Cl)c(Cl)cc1Cl)Oc1cc(Cl)c(Cl)cc1Cl
3033550,100.0,O=C(NC=CNC(=O)Oc1c(I)cc(I)cc1I)Oc1c(I)cc(I)cc1I
3033551,100.0,CCCCCCCCCCCCCCCCCC(=O)OC(=O)NC=CNC(=O)OC(=O)CCCCCCCCCCCCCCCCC
3033552,32.0,O=C(CI)OC(=O)NC=CNC(=O)OC(=O)CI
3033553,180.0,O=C(CCI)OC(=O)NC=CNC(=O)OC(=O)CCI
3033554,56.0,O=C(COc1ccccc1)OC(=O)NC=CNC(=O)OC(=O)COc1ccccc1
3033555,180.0,O=C(NC=CNC(=O)OC(=O)C(Cl)(Cl)Cl)OC(=O)C(Cl)(Cl)Cl
3033556,100.0,CCCCCCCCCCCCOC(=O)NC=CNC(=O)OCCCCCCCCCCCC
3033557,100.0,C#CCOC(=O)NC=CNC(=O)OCC#C
3033558,56.0,O=C(Nc1ccc(Cl)cc1)OC(=C(OC(=O)Nc1ccc(Cl)cc1)c1ccccn1)c1ccccn1
3033559,56.0,CNC(=O)Oc1cccc(NC(=S)SC)c1
3033562,32.0,CC[NH+](CC)CCOC(=S)Nc1ccccc1.[Cl-]
3033573,56.0,NC(=S)NNC1(O)C(=O)NC(=O)NC1=O.O
3033576,180.0,Oc1cccc2oc(=S)[nH]c12
3033580,178.0,CCOC(=S)NC(=O)c1ccc(Br)cc1
3033582,56.0,CCCCCCCNC(=S)OCC
3033583,180.0,C=C(C)C(C)=CN=Nc1ccc([N+](=O)[O-])cc1
3033584,18.0,O=C(CI)OCC(I)=C(I)COC(=O)CI
3033585,56.0,CC(=O)OCC(I)=C(I)COC(C)=O
3033591,18.0,CCN(CC)Cc1cc(Nc2ccnc3cc(C)ccc23)ccc1O.Cl
3033592,56.0,Cc1c(C(=S)NN2C(C)CCCC2C)c(=O)n(-c2ccccc2)n1C
3033593,320.0,Cc1c(NC(=S)N2CCC(C)CC2)c(=O)n(-c2ccccc2)n1C
3033597,180.0,CC1(C)C(=NNC(N)=S)C(C)(C)C1=NNC(N)=S
3033598,320.0,CCCCCCN=Cc1c(O)c(O)cc2c(C(C)C)c(C)c(-c3c(C)c(C(C)C)c4cc(O)c(O)c(C=NCCCCCC)c4c3O)c(O)c12
3033607,20.0,COC(=O)n1cc(N2CCCC2)c2ccccc21
3033622,1046.0,CC(NC(=S)[S-])C(=O)[O-].[Na+].[Na+]
3033624,1000.0,O=C([O-])CC(NC(=S)[S-])C(=O)[O-].[Na+].[Na+].[Na+]
3033657,53.0,CCCOc1ccccc1C(=O)NCCCN.Cl
3033681,20.0,NC(=S)NC(=S)Nc1ccc(Cl)cc1
3033726,90.0,CCC(CC)C1(CC)C(=O)NC(=S)NC1=O
3033742,25.9,CCN1CC2CN(C)CC(C1)C2OC(=O)c1ccc(Cl)cc1
3033791,3.2,COc1cc(CNC(=O)CCCCCCSC(C)C)ccc1O
3033792,75.0,CCOC1CNC(=S)[NH+]1c1cccc2ccccc12.[Br-]
3033794,56.0,CN(C)C=C1CCc2ccc([N+](=O)[O-])cc2C1=O
3033867,90.0,OC(CNCCCl)C(O)C(O)C(O)CNCCCl
3033923,100.0,Cn1c(=O)c2[nH]c(=S)n(C)c2n(C)c1=O
3033928,2.85,C[NH2+]C1C(O)C([NH2+]C)C2OC3(O)C(=O)CC(C)OC3OC2C1O.[Cl-].[Cl-]
3033930,32.0,CN1C2CCC1CC(OC(=O)CCc1ccccc1)C2
3033931,50.0,CC(=O)Oc1ccc(CCC(=O)OC2CC3CCC(C2)N3C)cc1
3033995,15.0,O=C(CCCCSCCBr)NCCNC(=O)CCCCSCCBr
3034003,75.0,S=C(Nc1cccc2ccccc12)Nc1cccc2ccccc12
3034022,194.0,CC(=C(CCOC(=O)c1ccccc1)SSC(CCOC(=O)c1ccccc1)=C(C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N
3034034,68.0,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12
3034068,180.0,CCCCCCCCCCCCCCCCCC(=O)[O-].[Cl-].[Cl-].[Cl-].[Cl-].[Cr+3].[Cr+3].[OH-]
3034126,14.0,Cc1cccc(C2(C(=O)N3CCCC3)CCN(CCCC(=O)c3ccc(F)cc3)CC2)c1
3034198,18.0,S=C([S-])S[S-].[Na+].[Na+]
3034221,825.0,CC(=O)N1CCSC1C(=O)Oc1c(C)ncc(CO)c1CO
3034315,42.0,CN1CCN(C2Cc3ccccc3Sc3c(F)cccc32)CC1.O=C(O)C=CC(=O)O
3034362,20.0,CC1C2Cc3ccc(O)cc3C1(C)CCN2CC1CCC1
3034401,16.5,COc1ccc(CC2C(=O)NC(C)C(=O)N(C)C3Cc4ccc(cc4)Oc4cc(ccc4OC)CC(C(=O)NC(C)C(=O)NC(C)C(=O)N2C)N(C)C3=O)cc1
3034492,180.0,C=CCNC(=S)NN(C)C
3034493,180.0,CN(C)NC(=S)Nc1ccccc1
3034496,56.0,CC1=CC(C)(C)NC(=S)N1C1CCCCC1C1CCCCC1
3034501,320.0,Nc1nc(S)cc(=S)[nH]1
3034507,18.0,S=C(NCCN1CCNCC1)C(=S)NCCN1CCNCC1
3034521,180.0,O=C1NC(=S)NC(=O)C1=Cc1ccccc1C(=O)O
3034522,180.0,Cn1c(=O)c2[nH]c(=S)[nH]c2n(C)c1=S
3034523,180.0,Cn1c(=S)c2[nH]c(=S)[nH]c2n(C)c1=O
3034524,180.0,Cn1c(=S)c2[nH]c(=S)[nH]c2n(C)c1=S
3034525,100.0,CSc1nc2c([nH]1)c(=S)n(C)c(=O)n2C
3034526,56.0,CSc1nc2c([nH]1)c(=S)n(C)c(=S)n2C
3034527,180.0,CCSc1nc2c([nH]1)c(=S)n(C)c(=O)n2C
3034528,56.0,C=CCSc1nc2c([nH]1)c(=S)n(C)c(=O)n2C
3034529,56.0,CCCSc1nc2c([nH]1)c(=S)n(C)c(=O)n2C
3034530,56.0,CCCSc1nc2c([nH]1)c(=S)n(C)c(=S)n2C
3034531,18.0,CCCCSc1nc2c([nH]1)c(=S)n(C)c(=O)n2C
3034532,180.0,CC(C)CSc1nc2c([nH]1)c(=S)n(C)c(=O)n2C
3034533,56.0,CCC(C)Sc1nc2c([nH]1)c(=S)n(C)c(=O)n2C
3034534,56.0,CCCCCSc1nc2c([nH]1)c(=S)n(C)c(=O)n2C
3034535,180.0,Cn1c(=S)c2[nH]c(SC3CCCCC3)nc2n(C)c1=O
3034536,56.0,CCCCCCSc1nc2c([nH]1)c(=S)n(C)c(=O)n2C
3034537,180.0,CCCCCCCSc1nc2c([nH]1)c(=S)n(C)c(=O)n2C
3034538,100.0,CCCCCCCCSc1nc2c([nH]1)c(=S)n(C)c(=O)n2C
3034539,56.0,CCCCCCCCCSc1nc2c([nH]1)c(=S)n(C)c(=O)n2C
3034540,56.0,CCCCCCCCCCCSc1nc2c([nH]1)c(=S)n(C)c(=O)n2C
3034541,180.0,CCCCCCCCCCCCSc1nc2c([nH]1)c(=S)n(C)c(=O)n2C
3034544,180.0,CCCCCCSc1nc2c([nH]1)c(=S)n(C)c(=S)n2C
3034545,56.0,CCCCCCCSc1nc2c([nH]1)c(=S)n(C)c(=S)n2C
3034546,180.0,Cn1c(=S)c2[nH]c(SCc3ccccn3)nc2n(C)c1=O
3034547,180.0,Cn1c(=S)c2[nH]c(SCc3cccnc3)nc2n(C)c1=O
3034548,180.0,Cn1c(=S)c2[nH]c(SCc3ccncc3)nc2n(C)c1=O
3034549,56.0,Cn1c(=S)c2[nH]c(SCCN3CCCCC3)nc2n(C)c1=O
3034550,180.0,Cn1c(=S)c2[nH]c(SCC3CCCO3)nc2n(C)c1=O
3034551,180.0,Cc1c(N)nc(=S)[nH]c1C(=O)O
3034552,180.0,Cc1c(C(=O)O)[nH]c(=O)[nH]c1=S
3034553,180.0,Cc1c(C(=O)O)[nH]c(=S)[nH]c1=S
3034554,180.0,Cn1c(=S)c2[nH]c(SCCN3CCCC3)nc2n(C)c1=O
3034555,180.0,Cn1c(=S)c2[nH]c(SCCN)nc2n(C)c1=O
3034556,100.0,CC(=O)CSc1nc2c([nH]1)c(=S)n(C)c(=O)n2C
3034557,56.0,C=CCNC(=S)Nc1cccc([N+](=O)[O-])c1
3034579,320.0,O=S1(=O)CC(=CN2CCOCC2)c2ccccc21
3034580,56.0,O=C(NC=CNC(=O)NCCCl)NCCCl
3034581,56.0,CCOC(=O)C(C#N)=CN1CCNc2ccccc21
3034587,32.0,COc1cc(C(C)=C2SC(=S)NC2=O)cc(OC)c1OC
3034605,5.6000000000000005,CC1=NN(c2ccccc2)C(=O)C1=CN(C)C
3034606,75.0,CN(C)C=C1Cc2ccccc2C1=O
3034608,178.0,C=CCNC(=S)Nc1ccccc1C=O
3034610,180.0,S=c1[nH]ccn1-c1cccc(Br)c1
3034611,180.0,S=c1[nH]c2ccccc2nc1NCc1ccccc1
3034612,100.0,S=C(NCc1ccc(Cl)c(Cl)c1)NCc1ccc(Cl)c(Cl)c1
3034620,100.0,CCOC(=O)C1(O)c2ccccc2NC(=S)N1CC(Br)CBr
3034635,3.3000000000000003,COC1=C(C)C(=O)C2=C(C1=O)C1C3CC4=C(C(=O)C(OC)=C(C)C4=O)C(CNC(=O)C(C)=O)N3C(C#N)C(C2)N1C
3034760,0.55,CCC1(C)CCC(C)(C(C)C)c2cc3c4c(c[nH]c4c21)CC(CO)NC(=O)C(C(C)C)N3C
3035026,140.0,CC(CCC(=O)NCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C
3035047,23.0,CC(=O)Oc1cc(C=O)cc2c1C(COC(N)=O)C1(OC(C)=O)ON2CC2C1N2C(C)=O
3035163,400.0,NC(=S)Cc1ccccn1
3035180,1680.0,Cc1[nH]c(=S)sc1CC(=O)O
3035205,107.0,NCCN.O=C([O-])CC(=O)[O-].[Pt+2]
3035266,28.0,O=C(COc1ccc2c(=O)cc(-c3ccccc3)oc2c1)NCCCNC1CCCCC1
3035267,442.0,CCOC(=O)OCCC(SC(=O)OCC)=C(C)N(C=O)Cc1cnc(C)nc1N.Cl
3035283,125.0,C#CC#CC=C=CC(O)CCC(=O)O
3035295,6.3,CCOP(=O)(OCC)OC(=C(F)Cl)C(F)(Cl)Cl
3035319,87.0,CC1CCC2N(C1)CC1C3(O)CC45OC6(OC(=O)c7ccccc7)C(OC(=O)c7ccccc7)CCC4(C)C6CCC5C3(O)CC(O)C1(O)C2(C)O
3035332,43.0,COc1ccc(C(CN2CCCCC2)C(O)(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1.Cl
3035347,89.0,CC(C)(C)NCCC(=O)N1c2ccccc2Sc2ccccc21.Cl
3035498,17.0,CC1OC(OC2CC(O)(C(=O)CCl)Cc3c(O)c4c(c(O)c32)C(=O)c2c(O)cccc2C4=O)CC(N)C1O
3035517,3436.0,CC(C)(O)C1CC=C(CCO)C(O)C1
3035519,50.0,CN(C(=O)CC(N)CCCN=C(N)N)C1CN=C(NC(N)=O)NC1=O
3035536,8.8,CC1OC2CC(=O)OC2C2=C1C(=O)c1cc(C3CC(N(C)C)C(O)C(C)O3)ccc1C2=O
3035562,100.0,Cl.NCC1CCC(C(=O)NC(Cc2ccccc2)C(=O)Nc2ccc(CC(=O)O)cc2)CC1
3035704,0.8300000000000001,COC1=C(C)C(=O)C2=C(C1=O)C1C3CC4=C(C(=O)C(OC)=C(C)C4=O)C(CNC(=O)C(C)=O)N3C(O)C(C2)N1C
3035813,132.0,O=C1CCCN1CC(O)CN1CCN(c2ccccc2)CC1
3035844,1000.0,Cc1cc2c(c3oc(C4(C)OC4C4OC4C)cc(=O)c13)C(c1ccc(C(=O)NCCC(=O)O)n1O)c1c(O)c(C3CC(C)(N(C)C)C(O)C(C)O3)cc(C3CC(N(C)C)C(O)C(C)O3)c1C2=O
3036187,220.0,NC(=O)C1CCCN1C(=O)N(CCCl)N=O
3036884,600.0,COc1cc(O)c2c(c1)C(=O)c1c(cc3c(c1O)-c1c(cc(C)c(C(=O)NC(CO)C(=O)O)c1O)C(OC1OC(C)C(N(C)C)C(OC4OCC(O)C(O)C4O)C1O)C3O)C2=O
3036885,68.0,NC1Cc2c3n(c4cccc(O)c24)C(=O)CC2CCCC1C32
3036903,163.0,CC(C)=CCCC(C)(O)C1CCC2(C)C3CC(C)C4C(C)(C)C(C5(OC6OCC(O)C(O)C6O)OC(CO)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5O)CCC4(C)C3CC(O)C12
